Beetle,Gyro-X,Gyro-Y,Gyro-Z,Acc-X,Acc-Y,Acc-Z,Dance Move
Hand,15780,-25014,8881,182,-101,48,cowboy
Hand,25013,-25014,-8076,200,-27,-35,cowboy
Hand,23838,-11448,-18737,182,5,-64,cowboy
Hand,19665,-489,-18097,110,45,-96,cowboy
Hand,8365,2253,-22608,87,84,-114,cowboy
Hand,2956,10056,-19300,75,95,-125,cowboy
Hand,-299,14127,-18863,48,87,-115,cowboy
Hand,-4201,14122,-22722,15,86,-86,cowboy
Hand,-10553,15691,-22181,-30,69,-60,cowboy
Hand,-18778,14134,-11810,-57,61,-33,cowboy
Hand,-20521,8605,-9959,-61,55,-1,cowboy
Hand,-20973,10744,-5126,-62,53,35,cowboy
Hand,-21440,14914,-1145,-98,41,48,cowboy
Hand,-25014,3518,4477,-125,1,62,cowboy
Hand,-22263,-8921,13998,-89,-53,110,cowboy
Hand,-6784,-12931,18733,-35,-54,122,cowboy
Hand,-904,-10656,24854,21,-64,93,cowboy
Hand,-2575,-14416,25013,45,-92,106,cowboy
Hand,22389,-25014,16127,154,-81,62,cowboy
Hand,25013,-25014,-3562,200,-84,15,cowboy
Hand,25013,-25014,-24743,200,-35,-88,cowboy
Hand,25013,-3185,-25014,128,39,-164,cowboy
Hand,18547,7427,-25014,89,85,-168,cowboy
Hand,4231,18515,-20985,16,67,-172,cowboy
Hand,-6389,14517,-18050,6,65,-149,cowboy
Hand,-13325,18281,-12197,-2,26,-101,cowboy
Hand,-9092,20973,-16807,-16,13,-70,cowboy
Hand,-11860,18949,-16973,-60,56,-77,cowboy
Hand,-15932,14917,-13680,-78,56,-59,cowboy
Hand,-22000,16251,-9566,-75,48,-30,cowboy
Hand,-24161,18377,-6299,-85,29,12,cowboy
Hand,-21237,14693,-5266,-149,40,33,cowboy
Hand,-23382,5711,6347,-168,28,60,cowboy
Hand,-17708,-2075,14941,-134,-2,89,cowboy
Hand,-15639,-12689,20207,-72,-11,92,cowboy
Hand,-16294,-15363,25013,2,-70,121,cowboy
Hand,-5964,-14126,25013,31,-102,120,cowboy
Hand,5174,-22835,24960,50,-101,74,cowboy
Hand,20667,-25014,17227,143,-129,90,cowboy
Hand,25013,-23114,10469,200,-73,-34,cowboy
Hand,25013,-19557,-14494,200,-26,-82,cowboy
Hand,25013,-11217,-25014,176,2,-142,cowboy
Hand,19718,-2550,-25014,110,16,-141,cowboy
Hand,18690,2414,-25014,33,15,-172,cowboy
Hand,2937,4241,-21476,17,34,-139,cowboy
Hand,-7585,16639,-20312,-13,17,-113,cowboy
Hand,-8189,17237,-21236,-53,26,-94,cowboy
Hand,-19069,14573,-19901,-49,61,-83,cowboy
Hand,-22712,14818,-20521,-69,18,-45,cowboy
Hand,-20717,19495,-18313,-95,51,-22,cowboy
Hand,-19718,25013,-11762,-159,52,-27,cowboy
Hand,-23457,11219,2031,-195,64,-31,cowboy
Hand,-25014,-16496,8133,-128,29,18,cowboy
Hand,-21385,-25014,13576,-41,-1,78,cowboy
Hand,-8021,-13585,19762,5,-5,139,cowboy
Hand,233,404,25013,11,-37,150,cowboy
Hand,4495,-12216,25013,29,-57,73,cowboy
Hand,18382,-25014,14999,140,-100,75,cowboy
Hand,25013,-14053,10100,200,-28,-15,cowboy
Hand,25013,-4999,-3499,200,8,-42,cowboy
Hand,25013,-3121,-5914,175,28,-81,cowboy
Hand,14501,-3738,-17494,159,53,-120,cowboy
Hand,10014,8189,-18710,134,39,-117,cowboy
Hand,11344,9036,-18606,78,33,-109,cowboy
Hand,9612,5738,-25014,70,51,-122,cowboy
Hand,-1346,20825,-18201,20,34,-98,cowboy
Hand,-6212,21636,-20840,-20,45,-77,cowboy
Hand,-4647,12274,-21789,-69,32,-78,cowboy
Hand,-11377,11584,-16682,-76,96,-76,cowboy
Hand,-20018,11642,-11670,-78,54,-43,cowboy
Hand,-20937,13757,-10472,-103,73,-15,cowboy
Hand,-25014,4064,-4466,-132,54,13,cowboy
Hand,-22246,-7999,5111,-105,23,50,cowboy
Hand,-20782,-9405,9227,-70,4,92,cowboy
Hand,-10604,-3185,15972,-45,0,121,cowboy
Hand,-5114,-9380,19895,-40,-13,93,cowboy
Hand,-1795,-15615,24323,23,-54,92,cowboy
Hand,9119,-11642,25013,57,-76,73,cowboy
Hand,16395,-25014,23143,112,-76,41,cowboy
Hand,25013,-22034,12768,200,-51,15,cowboy
Hand,25013,-9744,-355,200,-11,-60,cowboy
Hand,25013,-7748,-16966,182,-7,-70,cowboy
Hand,24023,-5791,-23110,150,25,-97,cowboy
Hand,16289,-3502,-25014,97,62,-136,cowboy
Hand,998,-7854,-25014,56,56,-146,cowboy
Hand,-10101,13499,-14795,-5,51,-123,cowboy
Hand,-14625,14840,-13295,-4,47,-73,cowboy
Hand,-17788,20516,-10819,0,14,-40,cowboy
Hand,-7665,19823,-11082,-46,80,-51,cowboy
Hand,-13179,17881,-10581,-48,87,-10,cowboy
Hand,-13987,13616,-6889,-83,81,-29,cowboy
Hand,-19475,8749,-3076,-73,57,12,cowboy
Hand,-19589,6292,-1796,-96,46,38,cowboy
Hand,-17261,1115,4118,-101,42,65,cowboy
Hand,-15631,1021,12220,-79,32,93,cowboy
Hand,-9990,-8082,14723,-75,22,87,cowboy
Hand,-6908,-20658,17782,-2,-34,88,cowboy
Hand,-1202,-3901,25013,41,-66,111,cowboy
Hand,6705,-16850,25013,87,-29,49,cowboy
Hand,10467,-12556,8305,200,-24,133,cowboy
Hand,23537,-3539,-1066,200,-19,72,cowboy
Hand,25013,-9689,-11504,170,-30,46,cowboy
Hand,25013,-3061,-18074,114,15,-5,cowboy
Hand,24737,3156,-18973,70,45,-23,cowboy
Hand,18414,11773,-10430,40,31,-42,cowboy
Hand,23424,13501,-9149,72,43,-95,cowboy
Hand,14066,9932,-23443,107,60,-164,cowboy
Hand,1598,25013,-19206,77,45,-178,cowboy
Hand,100,24973,-19079,18,25,-159,cowboy
Hand,-5031,15064,-20066,-3,48,-127,cowboy
Hand,-8707,12675,-16498,-38,64,-107,cowboy
Hand,-15321,9715,-11695,-51,58,-66,cowboy
Hand,-18934,9282,-8514,-52,58,-39,cowboy
Hand,-18816,9746,-7282,-61,69,-3,cowboy
Hand,-23148,8839,-7727,-73,62,31,cowboy
Hand,-25014,20906,1049,-99,48,55,cowboy
Hand,-24932,15139,10955,-146,29,81,cowboy
Hand,-24415,6833,23027,-98,-9,114,cowboy
Hand,-23611,-3324,24301,-65,-50,113,cowboy
Hand,-9702,-14754,25013,-14,-65,116,cowboy
Hand,6739,-25014,13774,44,-88,99,cowboy
Hand,22176,-25014,23921,146,-126,18,cowboy
Hand,23675,-25014,456,200,-53,-33,cowboy
Hand,25013,-24517,-20248,191,-36,-78,cowboy
Hand,25013,-7287,-25014,111,16,-138,cowboy
Hand,21730,7640,-25014,98,50,-163,cowboy
Hand,6597,5886,-19821,88,50,-191,cowboy
Hand,-1693,11558,-18651,50,26,-141,cowboy
Hand,-5932,4765,-22553,26,26,-113,cowboy
Hand,-10594,8014,-21994,-11,-7,-87,cowboy
Hand,-11921,6603,-20608,-49,33,-82,cowboy
Hand,-19657,4303,-17564,-81,49,-80,cowboy
Hand,-24885,8780,-12490,-78,59,-38,cowboy
Hand,-25014,21792,-5745,-84,55,-17,cowboy
Hand,-25014,17626,-7382,-159,29,21,cowboy
Hand,-25014,-4179,6981,-195,-14,71,cowboy
Hand,-25014,-16612,15020,-112,-53,126,cowboy
Hand,-6874,-25014,17701,-44,-64,107,cowboy
Hand,7056,-21520,24728,53,-110,95,cowboy
Hand,16718,-22510,25013,90,-96,38,cowboy
Hand,25013,-25014,8463,200,-97,40,cowboy
Hand,25013,-11123,-5562,200,11,-37,cowboy
Hand,25013,-5233,-17424,182,56,-83,cowboy
Hand,25013,119,-16802,97,21,-94,cowboy
Hand,23057,1223,-18745,85,52,-134,cowboy
Hand,11096,8152,-14769,60,38,-148,cowboy
Hand,4124,7537,-18047,49,30,-142,cowboy
Hand,-5699,11689,-19562,26,32,-124,cowboy
Hand,-11921,13022,-19188,-12,36,-90,cowboy
Hand,-14344,11025,-19568,-25,34,-59,cowboy
Hand,-14585,15302,-17793,-59,41,-52,cowboy
Hand,-17492,10160,-15706,-85,79,-53,cowboy
Hand,-23239,10044,-11279,-97,77,2,cowboy
Hand,-23602,16489,-2964,-122,65,11,cowboy
Hand,-25014,6492,4004,-130,41,45,cowboy
Hand,-21677,-533,11809,-100,13,87,cowboy
Hand,-13489,-3210,15838,-69,5,101,cowboy
Hand,-5214,-6527,20004,-50,-2,110,cowboy
Hand,-410,-18297,23821,-7,-48,96,cowboy
Hand,10834,-6630,25013,59,-79,77,cowboy
Hand,17747,-25014,16827,153,-73,31,cowboy
Hand,25013,-12881,5221,200,-57,48,cowboy
Hand,25013,-7440,-5421,200,19,-86,cowboy
Hand,24265,239,-19559,200,60,-127,cowboy
Hand,15117,8253,-15082,115,31,-101,cowboy
Hand,12527,3222,-20070,71,51,-119,cowboy
