Beetle,Gyro-X,Gyro-Y,Gyro-Z,Acc-X,Acc-Y,Acc-Z,Dance Move
Hand,1066,-898,5974,113,46,20,logout
Hand,-1234,-5347,1334,138,30,46,logout
Hand,-1,-1516,-99,148,42,33,logout
Hand,397,-321,-3692,136,39,35,logout
Hand,769,869,-5522,123,45,26,logout
Hand,1093,3156,-7691,115,40,33,logout
Hand,1589,3388,-9840,99,46,24,logout
Hand,2171,5516,-11415,90,47,28,logout
Hand,1294,4440,-11695,71,55,21,logout
Hand,1715,5702,-13334,64,60,24,logout
Hand,1421,5587,-12603,43,66,25,logout
Hand,1703,5116,-13385,20,70,23,logout
Hand,347,5780,-10285,11,72,36,logout
Hand,2465,6261,-9115,0,80,29,logout
Hand,1542,3648,-9858,7,87,26,logout
Hand,2303,3467,-12223,-1,85,18,logout
Hand,1684,3448,-13685,-5,77,25,logout
Hand,1558,3356,-14985,-26,67,5,logout
Hand,20,3605,-16354,-38,49,28,logout
Hand,2879,5511,-16747,-57,38,22,logout
Hand,3966,4647,-16831,-68,26,15,logout
Hand,7108,3774,-18127,-96,26,-15,logout
Hand,-115,4250,-15127,-118,21,-30,logout
Hand,-1818,8629,-7634,-139,16,-21,logout
Hand,-2063,8576,-2445,-154,15,-14,logout
Hand,69,3851,-927,-157,22,-28,logout
Hand,518,-1448,-171,-163,22,-37,logout
Hand,-190,-633,6309,-154,18,-31,logout
Hand,98,-2351,10063,-144,34,-43,logout
Hand,-150,-5477,10977,-126,33,-29,logout
Hand,-1399,-6585,12908,-104,31,-16,logout
Hand,-284,-6171,14065,-89,43,-17,logout
Hand,-878,-6396,14466,-75,51,-15,logout
Hand,-2074,-5005,15567,-61,55,-6,logout
Hand,-3199,-4296,17466,-49,51,6,logout
Hand,-4048,1337,20065,-26,54,17,logout
Hand,-3633,-2566,16972,-20,67,17,logout
Hand,-3611,-4386,15228,-16,72,6,logout
Hand,-3896,-3854,16110,10,73,5,logout
Hand,-5508,-5027,14667,20,66,8,logout
Hand,-4895,-5538,13166,47,56,29,logout
Hand,-5879,-3679,13905,56,55,17,logout
Hand,-4613,-5040,13195,67,28,40,logout
Hand,-1473,-4405,13723,106,35,33,logout
