Beetle,Gyro-X,Gyro-Y,Gyro-Z,Acc-X,Acc-Y,Acc-Z,Dance Move
Hand,1375,1612,-13334,-35,73,10,logout
Hand,-3140,3267,-10351,-41,77,-20,logout
Hand,-3771,3312,-12992,-55,60,-27,logout
Hand,-5068,3868,-10637,-99,75,1,logout
Hand,-5621,2204,-9258,-114,94,22,logout
Hand,-2982,124,-4400,-109,54,18,logout
Hand,613,1068,-62,-105,71,32,logout
Hand,2173,-60,2663,-87,72,12,logout
Hand,2747,-254,2938,-71,76,10,logout
Hand,536,-352,2558,-69,79,1,logout
Hand,-247,-569,919,-68,86,8,logout
Hand,192,-1174,1338,-77,84,12,logout
Hand,1178,-1455,2330,-98,88,14,logout
Hand,2506,-2605,6377,-104,78,6,logout
Hand,2714,-1404,13534,-90,87,-3,logout
Hand,451,-3294,14051,-68,78,-1,logout
Hand,-1209,-1024,18145,-41,66,11,logout
Hand,-2830,-971,19505,-26,65,8,logout
Hand,-5711,-1305,20351,-12,51,12,logout
Hand,-3155,-2027,19782,23,44,29,logout
Hand,-1865,-2815,16663,48,50,14,logout
Hand,-3664,-4118,11051,57,56,-8,logout
Hand,-5385,-4718,9442,71,47,-15,logout
Hand,-5714,-5612,10826,119,17,-21,logout
Hand,-5166,-3301,3788,134,31,-20,logout
Hand,-1279,-2974,664,128,33,-8,logout
Hand,-266,-2040,2880,123,34,-22,logout
Hand,1506,-245,4437,122,37,-26,logout
Hand,3003,821,3359,132,44,-22,logout
Hand,1355,600,-485,112,57,-26,logout
Hand,324,-610,-1969,99,45,-13,logout
Hand,164,167,180,92,45,-14,logout
Hand,-1617,-235,-1015,87,49,-13,logout
Hand,-2196,-289,-947,86,44,-5,logout
Hand,765,-788,-699,91,46,-9,logout
Hand,1189,-549,-403,109,51,-19,logout
Hand,-526,-151,-2185,108,52,-24,logout
Hand,-1188,1017,10,127,50,-30,logout
Hand,-9,2185,-2456,160,34,-11,logout
Hand,-688,2279,-6384,131,37,-32,logout
Hand,-682,2278,-9067,125,30,-11,logout
Hand,180,3155,-11618,100,38,-20,logout
Hand,-1932,3411,-14735,82,53,-30,logout
Hand,-2025,4278,-15577,62,47,-14,logout
Hand,190,4905,-16931,35,51,-7,logout
Hand,1140,3698,-18137,0,61,5,logout
Hand,-2121,4207,-15906,-25,57,20,logout
Hand,-1533,4640,-12745,-50,80,30,logout
Hand,-1415,3011,-9969,-57,62,19,logout
Hand,-843,4394,-8548,-60,68,21,logout
Hand,967,2379,-8479,-93,70,-6,logout
Hand,-4213,2506,-6904,-104,81,16,logout
Hand,-2601,1415,-3515,-102,80,24,logout
Hand,-1601,1159,1110,-101,64,26,logout
Hand,2049,850,2679,-86,72,29,logout
Hand,2621,-267,3436,-69,72,19,logout
Hand,2141,-457,2222,-64,80,10,logout
Hand,2626,-1174,1347,-58,87,8,logout
Hand,529,-1269,1622,-76,99,5,logout
Hand,-575,-1888,1958,-105,118,19,logout
Hand,-5824,-4410,7286,-141,84,1,logout
Hand,2416,-6099,12592,-51,47,11,logout
Hand,6313,-922,20055,-18,52,8,logout
Hand,4175,-325,19416,-18,76,-11,logout
Hand,-2225,-1067,15930,-5,84,0,logout
Hand,-2851,-1494,12417,11,80,26,logout
Hand,-3920,-2513,12631,17,59,3,logout
Hand,-4320,-1454,15250,47,52,14,logout
Hand,-7252,-1007,19409,50,29,10,logout
Hand,-6411,-2594,14514,65,27,4,logout
Hand,-3160,-3070,13397,108,4,13,logout
Hand,-1289,-807,14235,152,-10,16,logout
Hand,-3834,-122,5273,136,20,9,logout
Hand,-3553,-2944,-3219,132,14,26,logout
Hand,929,-1921,-1302,130,11,25,logout
Hand,784,-2108,699,122,5,-9,logout
Hand,-87,-215,3102,127,-4,-3,logout
Hand,1667,-319,-3079,133,36,-6,logout
Hand,-1948,-1328,-7036,114,29,-5,logout
Hand,-1360,-1097,-4115,106,26,4,logout
Hand,-968,565,-510,104,26,-1,logout
Hand,-551,462,-978,96,27,1,logout
Hand,1838,-19,-911,108,30,-5,logout
Hand,2185,-49,-1845,130,42,-16,logout
Hand,-708,-1578,-7050,144,58,-54,logout
Hand,-2482,-750,-8947,158,42,-18,logout
Hand,-807,1606,-9830,139,42,-35,logout
Hand,-2617,2231,-14218,109,53,-40,logout
Hand,-3599,3892,-12606,87,34,-28,logout
Hand,-5044,5811,-13227,63,39,-26,logout
Hand,-3780,5600,-16298,51,14,-3,logout
Hand,-646,7163,-16828,21,10,11,logout
Hand,931,6095,-19964,-33,34,16,logout
Hand,-1663,1928,-23708,-70,64,21,logout
Hand,-6587,1082,-23693,-67,33,53,logout
Hand,1155,2523,-13598,-100,26,36,logout
Hand,1985,4681,-2411,-132,54,13,logout
Hand,-1169,3638,-1236,-135,92,20,logout
Hand,-3069,1288,2099,-119,54,27,logout
Hand,-381,628,4308,-87,47,29,logout
Hand,5497,807,4423,-68,66,22,logout
Hand,4058,592,3724,-58,75,16,logout
Hand,906,396,1785,-74,78,6,logout
Hand,947,-863,-166,-76,81,13,logout
Hand,1050,-1423,-427,-91,97,3,logout
Hand,-4913,-2602,395,-117,95,12,logout
