Beetle,Gyro-X,Gyro-Y,Gyro-Z,Acc-X,Acc-Y,Acc-Z,Dance Move
Hand,14892,1756,9882,126,72,14,window
Hand,16073,-205,6705,126,99,-6,window
Hand,14835,11556,1820,108,151,-47,window
Hand,10355,6944,-3642,79,161,-68,window
Hand,-1161,3544,-10292,35,160,-105,window
Hand,-3141,-4160,-9432,-2,147,-111,window
Hand,-13637,-7543,-5847,2,142,-142,window
Hand,-13565,-10876,-6444,-6,95,-95,window
Hand,-9890,-19402,-6123,2,52,-85,window
Hand,-13351,-19656,-1302,21,50,-65,window
Hand,-8695,-22308,-695,28,37,-40,window
Hand,-8327,-19994,-1870,28,32,-34,window
Hand,-6210,-21881,-181,39,26,-9,window
Hand,-1682,-18227,937,55,38,2,window
Hand,4068,-18012,2341,70,35,17,window
Hand,7982,-12868,3911,93,35,29,window
Hand,12089,-6546,7018,120,53,18,window
Hand,9934,-1354,3011,104,82,12,window
Hand,11016,2497,4605,109,125,-3,window
Hand,10811,10966,6414,117,150,-7,window
Hand,9047,9245,-751,74,187,-54,window
Hand,4460,11344,-5013,62,170,-69,window
Hand,-5380,714,-10911,26,142,-84,window
Hand,-5243,1269,-9011,13,111,-71,window
Hand,-12040,-11429,-12892,-15,122,-111,window
Hand,-11057,-19321,-3762,-13,30,-87,window
Hand,-14603,-15787,-3005,19,61,-89,window
Hand,-7863,-17351,-1479,28,24,-20,window
Hand,-9977,-19948,-1927,31,42,-32,window
Hand,-3166,-17505,-389,38,18,11,window
Hand,194,-17588,489,47,47,-1,window
Hand,3860,-17233,2824,59,48,27,window
Hand,3924,-13666,4674,74,56,4,window
Hand,5437,-9566,4570,100,54,35,window
Hand,6985,-9109,3350,83,71,9,window
Hand,10469,2791,4635,88,91,44,window
Hand,11483,2559,7555,87,116,5,window
Hand,10163,8424,499,94,158,-36,window
Hand,5377,11307,1534,95,151,-41,window
Hand,1160,7244,-8393,69,160,-74,window
Hand,-2185,3473,-11630,42,153,-85,window
Hand,-7257,-416,-10318,-3,131,-100,window
Hand,-9324,-7085,-8849,-9,86,-59,window
Hand,-5240,-13195,-6615,-5,38,-77,window
Hand,-7560,-15584,-2666,23,57,-73,window
Hand,-7736,-19327,-1495,40,54,-52,window
Hand,-5956,-20971,-59,36,51,-27,window
Hand,-8826,-21991,-3015,53,70,-25,window
Hand,-5428,-21853,-1499,44,44,0,window
Hand,-1637,-18275,583,63,31,22,window
Hand,3804,-18947,1654,59,18,35,window
Hand,9073,-14582,5669,80,26,34,window
Hand,13598,-8521,7373,97,45,33,window
Hand,15650,-957,7968,107,82,36,window
Hand,15747,4105,10593,127,126,9,window
Hand,13998,7112,4003,105,169,-33,window
Hand,10847,12824,-3540,99,174,-78,window
Hand,-1196,6284,-13892,76,162,-112,window
Hand,-5339,2093,-14808,38,144,-111,window
Hand,-10515,-3075,-15124,-4,130,-116,window
Hand,417,-11346,-8566,-1,58,-70,window
Hand,-11277,-11569,-2660,14,55,-84,window
Hand,-8618,-19779,-6873,29,45,-58,window
Hand,-4400,-19450,-4050,37,50,-54,window
Hand,-6866,-23821,-3756,45,39,-48,window
Hand,-4143,-22736,350,64,35,-2,window
Hand,-57,-23041,1151,77,58,3,window
Hand,2690,-17156,-66,82,51,29,window
Hand,2524,-15048,150,80,48,45,window
Hand,7324,-11293,2195,75,37,46,window
Hand,12319,-4578,7669,92,55,47,window
Hand,16505,2389,9218,92,80,32,window
Hand,14918,3634,6274,90,122,1,window
Hand,12928,12326,2956,81,166,-34,window
Hand,4076,6628,-1240,68,165,-44,window
Hand,1876,4043,-8033,46,180,-123,window
Hand,-7743,391,-12715,21,135,-108,window
Hand,-8369,-4012,-10704,3,112,-108,window
Hand,-8057,-9613,-7576,10,52,-64,window
Hand,-12860,-15417,-1487,23,70,-84,window
Hand,-10739,-15708,-2607,48,56,-47,window
Hand,-9019,-17044,-2167,42,44,-45,window
Hand,-11362,-19821,-1843,64,35,-20,window
Hand,-10050,-20247,-430,58,33,-12,window
Hand,-5218,-19802,2533,73,31,15,window
Hand,-2682,-17369,6455,91,19,45,window
Hand,7380,-16098,7082,106,13,60,window
Hand,11273,-8156,7293,121,46,45,window
Hand,16208,-6175,5085,117,70,47,window
Hand,16383,1179,3050,106,138,-9,window
Hand,12433,4934,1603,97,152,-10,window
Hand,6423,6911,-5850,85,169,-79,window
Hand,357,3413,-11327,37,137,-73,window
Hand,-5424,-3733,-9660,29,142,-107,window
Hand,-9159,-6293,-10616,13,117,-102,window
Hand,-10748,-16878,-5631,23,89,-111,window
Hand,-12432,-8389,-8474,14,67,-72,window
Hand,-15795,-18083,-4603,23,45,-41,window
Hand,-11117,-15104,-3186,34,42,-17,window
Hand,-5678,-20811,-1029,46,42,-5,window
Hand,-4789,-17661,3619,56,40,2,window
Hand,-5134,-18662,2661,81,29,18,window
Hand,1779,-16066,2803,82,15,43,window
Hand,7256,-11477,6665,111,31,32,window
Hand,9318,-8929,6730,126,65,20,window
Hand,13475,-4224,7185,127,81,29,window
Hand,15341,6749,6532,117,148,-19,window
Hand,8992,2166,-3908,85,171,-52,window
Hand,2396,8001,-8773,53,151,-49,window
Hand,115,1433,-9618,27,135,-56,window
Hand,-4206,2760,-6702,19,142,-77,window
Hand,-9204,-9237,-14790,4,120,-91,window
Hand,-15102,-15780,-8491,-11,96,-96,window
Hand,-10010,-11753,-3851,9,55,-57,window
Hand,-16509,-15044,-1743,12,23,-24,window
Hand,-8237,-14277,-1641,24,31,-19,window
Hand,-7485,-18360,-1154,28,43,-9,window
Hand,-3912,-16140,1415,53,40,12,window
Hand,-1219,-14550,2059,74,50,28,window
Hand,6073,-14844,1615,83,47,28,window
Hand,9547,-5902,6611,102,39,40,window
Hand,16934,-2944,6427,123,83,14,window
Hand,12589,2700,3940,128,114,-4,window
Hand,9447,5244,1060,86,140,-38,window
Hand,5947,10513,1190,77,138,-29,window
Hand,3398,3076,-3948,54,166,-73,window
Hand,-5202,778,-6024,20,173,-125,window
Hand,-11240,-4953,-8521,-2,131,-102,window
Hand,-12465,-6768,-6148,19,84,-53,window
Hand,-3060,-11503,-7044,1,55,-51,window
Hand,-10485,-15776,-1592,21,44,-46,window
Hand,-8937,-13249,-2258,27,58,-32,window
Hand,-8963,-21571,-6430,26,57,-22,window
Hand,-6309,-16989,-76,38,32,1,window
